smoke, 10001, pub1, 0, 1544310267164, 1544310267201
smoke, 10001, pub1, 2, 1544310267190, 1544310267281
topic3, 10003, pub1, 4, 1544310267266, 1544310267344
topic3, 10003, pub1, 5, 1544310267268, 1544310267387
topic3, 10003, pub1, 6, 1544310267275, 1544310267401
topic1, 10002, pub1, 7, 1544310267303, 1544310267421
topic1, 10002, pub1, 9, 1544310267317, 1544310267450
topic4, 10001, pub1, 10, 1544310267330, 1544310267471
topic3, 10003, pub1, 11, 1544310267361, 1544310267479
topic3, 10003, pub1, 12, 1544310267386, 1544310267496
topic3, 10003, pub1, 13, 1544310267410, 1544310267525
smoke, 10001, pub1, 14, 1544310267417, 1544310267545
topic2, 10002, pub1, 15, 1544310267453, 1544310267577
topic1, 10002, pub1, 17, 1544310267487, 1544310267638
topic4, 10001, pub1, 20, 1544310267511, 1544310267738
smoke, 10001, pub1, 21, 1544310267530, 1544310267775
topic4, 10001, pub1, 22, 1544310267540, 1544310267826
smoke, 10001, pub1, 23, 1544310267562, 1544310267848
smoke, 10001, pub1, 26, 1544310267582, 1544310267935
topic1, 10002, pub1, 27, 1544310267592, 1544310267976
water_pressure, 10003, pub1, 28, 1544310267593, 1544310268002
topic4, 10001, pub1, 29, 1544310267669, 1544310268046
water_pressure, 10003, pub1, 30, 1544310267676, 1544310268062
topic2, 10002, pub1, 31, 1544310267680, 1544310268106
topic4, 10001, pub1, 32, 1544310267686, 1544310268184
topic3, 10003, pub1, 33, 1544310267692, 1544310268194
topic4, 10001, pub1, 34, 1544310267765, 1544310268235
topic4, 10001, pub1, 35, 1544310267787, 1544310268274
topic1, 10002, pub1, 37, 1544310267801, 1544310268313
topic1, 10002, pub1, 40, 1544310267840, 1544310268411
smoke, 10001, pub1, 41, 1544310267864, 1544310268418
topic4, 10001, pub1, 42, 1544310267874, 1544310268478
topic4, 10001, pub1, 43, 1544310267874, 1544310268505
topic2, 10002, pub1, 44, 1544310267927, 1544310268521
topic3, 10003, pub1, 45, 1544310267940, 1544310268566
topic4, 10001, pub1, 46, 1544310267963, 1544310268602
topic2, 10002, pub1, 47, 1544310268021, 1544310268618
topic2, 10002, pub1, 48, 1544310268039, 1544310268636
topic1, 10002, pub1, 49, 1544310268086, 1544310268662
topic2, 10002, pub1, 51, 1544310268098, 1544310268714
topic4, 10001, pub1, 52, 1544310268116, 1544310268729
water_pressure, 10003, pub1, 53, 1544310268161, 1544310268736
topic3, 10003, pub1, 54, 1544310268166, 1544310268777
topic2, 10002, pub1, 55, 1544310268176, 1544310268795
topic2, 10002, pub1, 56, 1544310268196, 1544310268815
topic3, 10003, pub1, 59, 1544310268231, 1544310268867
smoke, 10001, pub1, 61, 1544310268251, 1544310268909
topic1, 10002, pub1, 62, 1544310268255, 1544310268925
smoke, 10001, pub1, 63, 1544310268297, 1544310268939
water_pressure, 10003, pub1, 65, 1544310268330, 1544310268967
topic2, 10002, pub1, 66, 1544310268339, 1544310268982
topic3, 10003, pub1, 68, 1544310268379, 1544310269015
smoke, 10001, pub1, 69, 1544310268423, 1544310269034
smoke, 10001, pub1, 72, 1544310268453, 1544310269089
topic4, 10001, pub1, 73, 1544310268467, 1544310269111
smoke, 10001, pub1, 74, 1544310268476, 1544310269118
smoke, 10001, pub1, 75, 1544310268488, 1544310269141
topic2, 10002, pub1, 77, 1544310268488, 1544310269165
smoke, 10001, pub1, 78, 1544310268553, 1544310269183
topic2, 10002, pub1, 79, 1544310268582, 1544310269196
topic4, 10001, pub1, 80, 1544310268610, 1544310269244
topic3, 10003, pub1, 82, 1544310268637, 1544310269250
water_pressure, 10003, pub1, 83, 1544310268653, 1544310269264
topic4, 10001, pub1, 84, 1544310268667, 1544310269293
smoke, 10001, pub1, 85, 1544310268685, 1544310269306
smoke, 10001, pub1, 86, 1544310268717, 1544310269323
topic2, 10002, pub1, 87, 1544310268736, 1544310269352
topic2, 10002, pub1, 91, 1544310268798, 1544310269407
topic4, 10001, pub1, 92, 1544310268817, 1544310269423
topic4, 10001, pub1, 94, 1544310268847, 1544310269444
water_pressure, 10003, pub1, 95, 1544310268862, 1544310269447
topic4, 10001, pub1, 96, 1544310268882, 1544310269466
topic4, 10001, pub1, 98, 1544310268929, 1544310269562
smoke, 10001, pub1, 99, 1544310269011, 1544310269562
smoke, 10001, pub1, 100, 1544310269046, 1544310269562
topic4, 10001, pub1, 102, 1544310269073, 1544310269562
topic3, 10003, pub1, 97, 1544310268921, 1544310269563
water_pressure, 10003, pub1, 101, 1544310269068, 1544310269564
topic4, 10001, pub1, 103, 1544310269091, 1544310269582
topic4, 10001, pub1, 104, 1544310269096, 1544310269594
topic1, 10002, pub1, 105, 1544310269135, 1544310269598
smoke, 10001, pub1, 106, 1544310269136, 1544310269600
topic4, 10001, pub1, 107, 1544310269147, 1544310269646
topic1, 10002, pub1, 108, 1544310269151, 1544310269671
topic3, 10003, pub1, 109, 1544310269210, 1544310269698
topic2, 10002, pub1, 110, 1544310269236, 1544310269743
water_pressure, 10003, pub1, 111, 1544310269242, 1544310269757
topic4, 10001, pub1, 112, 1544310269256, 1544310269780
topic1, 10002, pub1, 113, 1544310269270, 1544310269788
topic4, 10001, pub1, 115, 1544310269317, 1544310269819
water_pressure, 10003, pub1, 116, 1544310269323, 1544310269828
water_pressure, 10003, pub1, 117, 1544310269330, 1544310269844
topic4, 10001, pub1, 118, 1544310269334, 1544310269887
topic3, 10003, pub1, 119, 1544310269380, 1544310269893
topic1, 10002, pub1, 120, 1544310269384, 1544310269913
topic4, 10001, pub1, 121, 1544310269386, 1544310269928
topic4, 10001, pub1, 122, 1544310269389, 1544310269936
topic3, 10003, pub1, 123, 1544310269470, 1544310269947
topic1, 10002, pub1, 124, 1544310269497, 1544310269969
topic1, 10002, pub1, 125, 1544310269601, 1544310269979
topic2, 10002, pub1, 128, 1544310269643, 1544310270012
topic4, 10001, pub1, 130, 1544310269677, 1544310270042
topic3, 10003, pub1, 131, 1544310269701, 1544310270044
water_pressure, 10003, pub1, 133, 1544310269726, 1544310270060
topic4, 10001, pub1, 134, 1544310269750, 1544310270080
topic1, 10002, pub1, 135, 1544310269772, 1544310270090
topic1, 10002, pub1, 136, 1544310269780, 1544310270096
topic4, 10001, pub1, 137, 1544310269786, 1544310270113
topic1, 10002, pub1, 138, 1544310269786, 1544310270116
smoke, 10001, pub1, 142, 1544310269867, 1544310270144
topic2, 10002, pub1, 141, 1544310269845, 1544310270170
topic1, 10002, pub1, 143, 1544310269887, 1544310270178
water_pressure, 10003, pub1, 140, 1544310269826, 1544310270183
smoke, 10001, pub1, 145, 1544310269904, 1544310270199
topic4, 10001, pub1, 146, 1544310269911, 1544310270214
topic4, 10001, pub1, 148, 1544310269957, 1544310270234
topic3, 10003, pub1, 144, 1544310269895, 1544310270251
topic4, 10001, pub1, 151, 1544310269969, 1544310270269
smoke, 10001, pub1, 152, 1544310269976, 1544310270281
smoke, 10001, pub1, 160, 1544310270111, 1544310270329
topic4, 10001, pub1, 162, 1544310270156, 1544310270350
topic4, 10001, pub1, 163, 1544310270171, 1544310270366
topic1, 10002, pub1, 153, 1544310269997, 1544310270378
topic4, 10001, pub1, 164, 1544310270193, 1544310270389
topic4, 10001, pub1, 165, 1544310270198, 1544310270441
topic4, 10001, pub1, 166, 1544310270206, 1544310270441
topic4, 10001, pub1, 167, 1544310270263, 1544310270444
topic1, 10002, pub1, 154, 1544310270007, 1544310270459
smoke, 10001, pub1, 171, 1544310270367, 1544310270472
topic1, 10002, pub1, 168, 1544310270285, 1544310270504
smoke, 10001, pub1, 176, 1544310270471, 1544310270555
topic1, 10002, pub1, 175, 1544310270469, 1544310270580
topic3, 10003, pub1, 150, 1544310269967, 1544310270611
water_pressure, 10003, pub1, 156, 1544310270047, 1544310270637
water_pressure, 10003, pub1, 161, 1544310270139, 1544310270674
topic4, 10001, pub1, 180, 1544310270522, 1544310270684
smoke, 10001, pub1, 181, 1544310270528, 1544310270699
water_pressure, 10003, pub1, 172, 1544310270414, 1544310270717
smoke, 10001, pub1, 183, 1544310270556, 1544310270730
topic4, 10001, pub1, 184, 1544310270570, 1544310270749
smoke, 10001, pub1, 186, 1544310270680, 1544310270767
topic3, 10003, pub1, 177, 1544310270471, 1544310270801
water_pressure, 10003, pub1, 190, 1544310270720, 1544310270880
smoke, 10001, pub1, 191, 1544310270801, 1544310270895
topic2, 10002, pub1, 193, 1544310270833, 1544310270920
smoke, 10001, pub1, 194, 1544310270839, 1544310270931
water_pressure, 10003, pub1, 195, 1544310270840, 1544310270941
smoke, 10001, pub1, 198, 1544310270919, 1544310270978
smoke, 10001, pub1, 199, 1544310270936, 1544310270992
