topic2, 10002, pub1, 0, 1544308253755, 1544308253799
water_pressure, 10004, pub1, 1, 1544308253768, 1544308253908
water_pressure, 10004, pub1, 2, 1544308253805, 1544308254001
topic4, 10001, pub1, 3, 1544308253805, 1544308254057
water_pressure, 10004, pub1, 4, 1544308253812, 1544308254179
topic1, 10003, pub1, 5, 1544308253814, 1544308254269
topic4, 10001, pub1, 6, 1544308253912, 1544308254290
topic3, 10005, pub1, 7, 1544308253947, 1544308254367
topic2, 10002, pub1, 8, 1544308253958, 1544308254417
water_pressure, 10004, pub1, 9, 1544308253979, 1544308254467
topic3, 10005, pub1, 10, 1544308253992, 1544308254550
topic1, 10003, pub1, 11, 1544308254026, 1544308254592
topic1, 10003, pub1, 12, 1544308254049, 1544308254632
water_pressure, 10004, pub1, 13, 1544308254113, 1544308254639
smoke, 10006, pub1, 14, 1544308254118, 1544308254686
topic3, 10005, pub1, 16, 1544308254142, 1544308254818
topic1, 10003, pub1, 17, 1544308254165, 1544308254878
topic2, 10002, pub1, 19, 1544308254205, 1544308254949
water_pressure, 10004, pub1, 20, 1544308254217, 1544308254970
water_pressure, 10004, pub1, 21, 1544308254225, 1544308255012
topic2, 10002, pub1, 22, 1544308254234, 1544308255055
topic2, 10002, pub1, 23, 1544308254240, 1544308255107
smoke, 10006, pub1, 24, 1544308254247, 1544308255155
topic1, 10003, pub1, 25, 1544308254324, 1544308255242
topic4, 10001, pub1, 26, 1544308254331, 1544308255258
smoke, 10006, pub1, 27, 1544308254357, 1544308255306
topic4, 10001, pub1, 28, 1544308254405, 1544308255402
topic1, 10003, pub1, 29, 1544308254424, 1544308255468
topic1, 10003, pub1, 32, 1544308254506, 1544308255999
topic4, 10001, pub1, 33, 1544308254530, 1544308256032
water_pressure, 10004, pub1, 35, 1544308254572, 1544308256448
topic4, 10001, pub1, 36, 1544308254604, 1544308256633
water_pressure, 10004, pub1, 37, 1544308254614, 1544308256777
topic4, 10001, pub1, 38, 1544308254624, 1544308256959
topic4, 10001, pub1, 39, 1544308254664, 1544308257144
topic4, 10001, pub1, 41, 1544308254728, 1544308257353
topic2, 10002, pub1, 42, 1544308254734, 1544308257470
topic2, 10002, pub1, 43, 1544308254746, 1544308257532
topic4, 10001, pub1, 44, 1544308254765, 1544308257576
water_pressure, 10004, pub1, 45, 1544308254767, 1544308257625
topic2, 10002, pub1, 46, 1544308254780, 1544308257661
topic4, 10001, pub1, 47, 1544308254796, 1544308257679
smoke, 10006, pub1, 49, 1544308254839, 1544308257776
topic2, 10002, pub1, 50, 1544308254856, 1544308257822
topic1, 10003, pub1, 52, 1544308254898, 1544308257902
topic1, 10003, pub1, 55, 1544308254935, 1544308258064
topic1, 10003, pub1, 56, 1544308254941, 1544308258109
topic4, 10001, pub1, 57, 1544308254995, 1544308258141
topic1, 10003, pub1, 58, 1544308254997, 1544308258226
topic3, 10005, pub1, 59, 1544308255041, 1544308258270
smoke, 10006, pub1, 60, 1544308255068, 1544308258310
