smoke, 10002, pub1, 0, 1544310267164, 1544310267217
topic3, 10003, pub1, 1, 1544310267181, 1544310267258
smoke, 10002, pub1, 2, 1544310267190, 1544310267302
topic3, 10003, pub1, 4, 1544310267266, 1544310267385
topic1, 10002, pub1, 7, 1544310267303, 1544310267422
topic3, 10003, pub1, 8, 1544310267304, 1544310267442
topic1, 10002, pub1, 9, 1544310267317, 1544310267452
topic4, 10003, pub1, 10, 1544310267330, 1544310267465
topic3, 10003, pub1, 12, 1544310267386, 1544310267511
smoke, 10002, pub1, 14, 1544310267417, 1544310267554
topic2, 10001, pub1, 15, 1544310267453, 1544310267589
topic3, 10003, pub1, 16, 1544310267480, 1544310267624
topic1, 10002, pub1, 17, 1544310267487, 1544310267640
topic3, 10003, pub1, 18, 1544310267499, 1544310267674
topic2, 10001, pub1, 19, 1544310267503, 1544310267690
topic4, 10003, pub1, 20, 1544310267511, 1544310267733
smoke, 10002, pub1, 21, 1544310267530, 1544310267784
topic4, 10003, pub1, 22, 1544310267540, 1544310267819
smoke, 10002, pub1, 23, 1544310267562, 1544310267856
water_pressure, 10001, pub1, 24, 1544310267568, 1544310267913
smoke, 10002, pub1, 26, 1544310267582, 1544310267945
topic1, 10002, pub1, 27, 1544310267592, 1544310267984
water_pressure, 10001, pub1, 28, 1544310267593, 1544310268009
topic4, 10003, pub1, 29, 1544310267669, 1544310268042
water_pressure, 10001, pub1, 30, 1544310267676, 1544310268079
topic2, 10001, pub1, 31, 1544310267680, 1544310268118
topic4, 10003, pub1, 32, 1544310267686, 1544310268173
topic3, 10003, pub1, 33, 1544310267692, 1544310268215
topic4, 10003, pub1, 34, 1544310267765, 1544310268232
topic1, 10002, pub1, 37, 1544310267801, 1544310268327
topic1, 10002, pub1, 38, 1544310267810, 1544310268359
smoke, 10002, pub1, 41, 1544310267864, 1544310268451
topic2, 10001, pub1, 44, 1544310267927, 1544310268533
topic3, 10003, pub1, 45, 1544310267940, 1544310268591
topic2, 10001, pub1, 47, 1544310268021, 1544310268626
topic2, 10001, pub1, 48, 1544310268039, 1544310268642
topic1, 10002, pub1, 49, 1544310268086, 1544310268664
water_pressure, 10001, pub1, 50, 1544310268097, 1544310268693
topic2, 10001, pub1, 51, 1544310268098, 1544310268718
water_pressure, 10001, pub1, 53, 1544310268161, 1544310268754
topic2, 10001, pub1, 55, 1544310268176, 1544310268796
topic2, 10001, pub1, 56, 1544310268196, 1544310268821
topic2, 10001, pub1, 58, 1544310268208, 1544310268848
topic1, 10002, pub1, 60, 1544310268249, 1544310268903
topic1, 10002, pub1, 62, 1544310268255, 1544310268928
smoke, 10002, pub1, 63, 1544310268297, 1544310268948
topic3, 10003, pub1, 64, 1544310268298, 1544310268964
water_pressure, 10001, pub1, 65, 1544310268330, 1544310268974
topic2, 10001, pub1, 66, 1544310268339, 1544310268998
topic2, 10001, pub1, 67, 1544310268365, 1544310269001
topic2, 10001, pub1, 70, 1544310268443, 1544310269054
topic2, 10001, pub1, 71, 1544310268453, 1544310269067
topic4, 10003, pub1, 73, 1544310268467, 1544310269108
smoke, 10002, pub1, 74, 1544310268476, 1544310269121
smoke, 10002, pub1, 75, 1544310268488, 1544310269139
water_pressure, 10001, pub1, 76, 1544310268488, 1544310269160
topic2, 10001, pub1, 77, 1544310268488, 1544310269170
smoke, 10002, pub1, 78, 1544310268553, 1544310269188
topic2, 10001, pub1, 79, 1544310268582, 1544310269212
topic2, 10001, pub1, 81, 1544310268612, 1544310269247
water_pressure, 10001, pub1, 83, 1544310268653, 1544310269278
topic4, 10003, pub1, 84, 1544310268667, 1544310269290
smoke, 10002, pub1, 85, 1544310268685, 1544310269308
smoke, 10002, pub1, 86, 1544310268717, 1544310269329
topic2, 10001, pub1, 87, 1544310268736, 1544310269354
water_pressure, 10001, pub1, 88, 1544310268737, 1544310269364
water_pressure, 10001, pub1, 89, 1544310268760, 1544310269375
water_pressure, 10001, pub1, 90, 1544310268761, 1544310269401
topic2, 10001, pub1, 91, 1544310268798, 1544310269417
topic4, 10003, pub1, 92, 1544310268817, 1544310269421
topic3, 10003, pub1, 93, 1544310268818, 1544310269437
water_pressure, 10001, pub1, 95, 1544310268862, 1544310269458
topic4, 10003, pub1, 96, 1544310268882, 1544310269462
smoke, 10002, pub1, 99, 1544310269011, 1544310269505
smoke, 10002, pub1, 100, 1544310269046, 1544310269520
