smoke, 10003, pub1, 0, 1544310267164, 1544310267227
topic3, 10001, pub1, 1, 1544310267181, 1544310267248
smoke, 10003, pub1, 2, 1544310267190, 1544310267312
topic3, 10001, pub1, 3, 1544310267251, 1544310267338
topic3, 10001, pub1, 4, 1544310267266, 1544310267372
topic3, 10001, pub1, 5, 1544310267268, 1544310267398
topic3, 10001, pub1, 6, 1544310267275, 1544310267419
topic3, 10001, pub1, 8, 1544310267304, 1544310267432
topic1, 10002, pub1, 9, 1544310267317, 1544310267448
topic4, 10001, pub1, 10, 1544310267330, 1544310267464
topic3, 10001, pub1, 11, 1544310267361, 1544310267483
topic3, 10001, pub1, 12, 1544310267386, 1544310267505
topic3, 10001, pub1, 13, 1544310267410, 1544310267530
smoke, 10003, pub1, 14, 1544310267417, 1544310267567
topic2, 10003, pub1, 15, 1544310267453, 1544310267599
topic3, 10001, pub1, 16, 1544310267480, 1544310267618
topic3, 10001, pub1, 18, 1544310267499, 1544310267663
topic4, 10001, pub1, 20, 1544310267511, 1544310267728
smoke, 10003, pub1, 21, 1544310267530, 1544310267807
topic4, 10001, pub1, 22, 1544310267540, 1544310267816
water_pressure, 10002, pub1, 24, 1544310267568, 1544310267918
topic1, 10002, pub1, 25, 1544310267569, 1544310267920
topic1, 10002, pub1, 27, 1544310267592, 1544310267973
water_pressure, 10002, pub1, 28, 1544310267593, 1544310268017
topic4, 10001, pub1, 29, 1544310267669, 1544310268035
water_pressure, 10002, pub1, 30, 1544310267676, 1544310268087
topic4, 10001, pub1, 32, 1544310267686, 1544310268163
topic3, 10001, pub1, 33, 1544310267692, 1544310268210
topic4, 10001, pub1, 34, 1544310267765, 1544310268224
topic4, 10001, pub1, 35, 1544310267787, 1544310268257
topic3, 10001, pub1, 36, 1544310267799, 1544310268294
topic1, 10002, pub1, 37, 1544310267801, 1544310268310
topic1, 10002, pub1, 38, 1544310267810, 1544310268345
topic3, 10001, pub1, 39, 1544310267812, 1544310268391
smoke, 10003, pub1, 41, 1544310267864, 1544310268457
topic4, 10001, pub1, 42, 1544310267874, 1544310268465
topic4, 10001, pub1, 43, 1544310267874, 1544310268501
topic3, 10001, pub1, 45, 1544310267940, 1544310268588
topic4, 10001, pub1, 46, 1544310267963, 1544310268595
topic2, 10003, pub1, 48, 1544310268039, 1544310268647
topic1, 10002, pub1, 49, 1544310268086, 1544310268658
water_pressure, 10002, pub1, 50, 1544310268097, 1544310268699
topic4, 10001, pub1, 52, 1544310268116, 1544310268726
water_pressure, 10002, pub1, 53, 1544310268161, 1544310268759
topic3, 10001, pub1, 54, 1544310268166, 1544310268785
topic2, 10003, pub1, 55, 1544310268176, 1544310268807
topic1, 10002, pub1, 57, 1544310268199, 1544310268828
topic2, 10003, pub1, 58, 1544310268208, 1544310268854
topic3, 10001, pub1, 59, 1544310268231, 1544310268887
smoke, 10003, pub1, 61, 1544310268251, 1544310268917
topic3, 10001, pub1, 64, 1544310268298, 1544310268961
topic3, 10001, pub1, 68, 1544310268379, 1544310269025
smoke, 10003, pub1, 69, 1544310268423, 1544310269042
topic4, 10001, pub1, 73, 1544310268467, 1544310269107
water_pressure, 10002, pub1, 76, 1544310268488, 1544310269162
topic2, 10003, pub1, 77, 1544310268488, 1544310269175
smoke, 10003, pub1, 78, 1544310268553, 1544310269191
topic2, 10003, pub1, 79, 1544310268582, 1544310269220
topic4, 10001, pub1, 80, 1544310268610, 1544310269231
topic2, 10003, pub1, 81, 1544310268612, 1544310269248
topic3, 10001, pub1, 82, 1544310268637, 1544310269261
water_pressure, 10002, pub1, 83, 1544310268653, 1544310269281
topic4, 10001, pub1, 84, 1544310268667, 1544310269286
water_pressure, 10002, pub1, 88, 1544310268737, 1544310269365
water_pressure, 10002, pub1, 89, 1544310268760, 1544310269380
water_pressure, 10002, pub1, 90, 1544310268761, 1544310269404
topic4, 10001, pub1, 92, 1544310268817, 1544310269420
topic3, 10001, pub1, 93, 1544310268818, 1544310269430
topic4, 10001, pub1, 94, 1544310268847, 1544310269441
water_pressure, 10002, pub1, 95, 1544310268862, 1544310269459
topic4, 10001, pub1, 96, 1544310268882, 1544310269461
topic3, 10001, pub1, 97, 1544310268921, 1544310269491
topic4, 10001, pub1, 98, 1544310268929, 1544310269493
topic1, 10002, pub1, 108, 1544310269151, 1544310269717
smoke, 10003, pub1, 106, 1544310269136, 1544310269718
topic4, 10001, pub1, 102, 1544310269073, 1544310269719
topic4, 10001, pub1, 103, 1544310269091, 1544310269722
topic4, 10001, pub1, 104, 1544310269096, 1544310269722
topic4, 10001, pub1, 107, 1544310269147, 1544310269723
topic3, 10001, pub1, 109, 1544310269210, 1544310269723
topic2, 10003, pub1, 110, 1544310269236, 1544310269755
water_pressure, 10002, pub1, 111, 1544310269242, 1544310269765
topic4, 10001, pub1, 112, 1544310269256, 1544310269776
water_pressure, 10002, pub1, 114, 1544310269311, 1544310269809
topic4, 10001, pub1, 115, 1544310269317, 1544310269817
water_pressure, 10002, pub1, 116, 1544310269323, 1544310269841
water_pressure, 10002, pub1, 117, 1544310269330, 1544310269863
topic4, 10001, pub1, 118, 1544310269334, 1544310269881
topic3, 10001, pub1, 119, 1544310269380, 1544310269899
topic1, 10002, pub1, 120, 1544310269384, 1544310269906
topic4, 10001, pub1, 121, 1544310269386, 1544310269921
topic4, 10001, pub1, 122, 1544310269389, 1544310269934
topic3, 10001, pub1, 123, 1544310269470, 1544310269955
topic1, 10002, pub1, 124, 1544310269497, 1544310269965
topic3, 10001, pub1, 126, 1544310269613, 1544310269992
topic3, 10001, pub1, 127, 1544310269627, 1544310270002
topic2, 10003, pub1, 128, 1544310269643, 1544310270020
topic4, 10001, pub1, 130, 1544310269677, 1544310270036
topic3, 10001, pub1, 131, 1544310269701, 1544310270050
topic4, 10001, pub1, 134, 1544310269750, 1544310270072
topic1, 10002, pub1, 135, 1544310269772, 1544310270086
topic1, 10002, pub1, 136, 1544310269780, 1544310270095
topic4, 10001, pub1, 137, 1544310269786, 1544310270110
topic3, 10001, pub1, 139, 1544310269819, 1544310270129
water_pressure, 10002, pub1, 140, 1544310269826, 1544310270164
topic1, 10002, pub1, 143, 1544310269887, 1544310270174
topic3, 10001, pub1, 144, 1544310269895, 1544310270184
topic4, 10001, pub1, 146, 1544310269911, 1544310270210
topic4, 10001, pub1, 148, 1544310269957, 1544310270231
topic3, 10001, pub1, 150, 1544310269967, 1544310270259
topic4, 10001, pub1, 151, 1544310269969, 1544310270264
topic3, 10001, pub1, 158, 1544310270086, 1544310270311
topic1, 10002, pub1, 153, 1544310269997, 1544310270313
smoke, 10003, pub1, 145, 1544310269904, 1544310270317
topic3, 10001, pub1, 159, 1544310270092, 1544310270325
topic4, 10001, pub1, 162, 1544310270156, 1544310270344
topic4, 10001, pub1, 163, 1544310270171, 1544310270356
topic4, 10001, pub1, 164, 1544310270193, 1544310270375
topic4, 10001, pub1, 165, 1544310270198, 1544310270401
topic4, 10001, pub1, 166, 1544310270206, 1544310270416
topic4, 10001, pub1, 167, 1544310270263, 1544310270431
topic2, 10003, pub1, 147, 1544310269951, 1544310270451
water_pressure, 10002, pub1, 156, 1544310270047, 1544310270490
topic1, 10002, pub1, 168, 1544310270285, 1544310270500
water_pressure, 10002, pub1, 170, 1544310270354, 1544310270544
water_pressure, 10002, pub1, 172, 1544310270414, 1544310270557
topic1, 10002, pub1, 175, 1544310270469, 1544310270575
topic2, 10003, pub1, 149, 1544310269957, 1544310270604
