topic2, 10004, pub1, 0, 1544308253755, 1544308253845
water_pressure, 10006, pub1, 1, 1544308253768, 1544308253963
topic4, 10001, pub1, 3, 1544308253805, 1544308254042
topic1, 10003, pub1, 5, 1544308253814, 1544308254263
topic4, 10001, pub1, 6, 1544308253912, 1544308254283
topic3, 10002, pub1, 7, 1544308253947, 1544308254328
topic2, 10004, pub1, 8, 1544308253958, 1544308254441
water_pressure, 10006, pub1, 9, 1544308253979, 1544308254483
topic3, 10002, pub1, 10, 1544308253992, 1544308254516
topic1, 10003, pub1, 11, 1544308254026, 1544308254590
topic1, 10003, pub1, 12, 1544308254049, 1544308254630
water_pressure, 10006, pub1, 13, 1544308254113, 1544308254651
topic3, 10002, pub1, 16, 1544308254142, 1544308254787
topic1, 10003, pub1, 17, 1544308254165, 1544308254866
smoke, 10005, pub1, 18, 1544308254201, 1544308254928
topic2, 10004, pub1, 19, 1544308254205, 1544308254961
water_pressure, 10006, pub1, 20, 1544308254217, 1544308254990
topic2, 10004, pub1, 22, 1544308254234, 1544308255075
topic2, 10004, pub1, 23, 1544308254240, 1544308255123
smoke, 10005, pub1, 24, 1544308254247, 1544308255179
topic1, 10003, pub1, 25, 1544308254324, 1544308255240
topic4, 10001, pub1, 26, 1544308254331, 1544308255252
topic4, 10001, pub1, 28, 1544308254405, 1544308255384
topic1, 10003, pub1, 29, 1544308254424, 1544308255466
topic3, 10002, pub1, 31, 1544308254478, 1544308255532
topic1, 10003, pub1, 32, 1544308254506, 1544308255583
topic4, 10001, pub1, 33, 1544308254530, 1544308255974
topic3, 10002, pub1, 34, 1544308254571, 1544308256189
water_pressure, 10006, pub1, 35, 1544308254572, 1544308256499
topic4, 10001, pub1, 36, 1544308254604, 1544308256607
water_pressure, 10006, pub1, 37, 1544308254614, 1544308256820
topic4, 10001, pub1, 39, 1544308254664, 1544308257116
topic2, 10004, pub1, 40, 1544308254723, 1544308257253
topic4, 10001, pub1, 41, 1544308254728, 1544308257326
topic2, 10004, pub1, 42, 1544308254734, 1544308257508
topic2, 10004, pub1, 43, 1544308254746, 1544308257546
topic4, 10001, pub1, 44, 1544308254765, 1544308257554
topic2, 10004, pub1, 46, 1544308254780, 1544308257668
topic4, 10001, pub1, 47, 1544308254796, 1544308257677
water_pressure, 10006, pub1, 48, 1544308254832, 1544308257723
topic2, 10004, pub1, 50, 1544308254856, 1544308257844
topic2, 10004, pub1, 51, 1544308254879, 1544308257861
topic1, 10003, pub1, 52, 1544308254898, 1544308257901
smoke, 10005, pub1, 53, 1544308254925, 1544308257931
smoke, 10005, pub1, 54, 1544308254932, 1544308257976
topic1, 10003, pub1, 55, 1544308254935, 1544308258055
topic1, 10003, pub1, 56, 1544308254941, 1544308258108
topic4, 10001, pub1, 57, 1544308254995, 1544308258125
topic1, 10003, pub1, 58, 1544308254997, 1544308258225
topic3, 10002, pub1, 59, 1544308255041, 1544308258236
topic1, 10003, pub1, 61, 1544308255068, 1544308258375
topic2, 10004, pub1, 62, 1544308255087, 1544308258454
topic1, 10003, pub1, 63, 1544308255095, 1544308258492
topic2, 10004, pub1, 66, 1544308255123, 1544308258622
topic3, 10002, pub1, 67, 1544308255136, 1544308258631
topic2, 10004, pub1, 68, 1544308255144, 1544308258679
topic2, 10004, pub1, 69, 1544308255170, 1544308258727
topic4, 10001, pub1, 70, 1544308255175, 1544308258745
topic4, 10001, pub1, 71, 1544308255183, 1544308258820
topic2, 10004, pub1, 72, 1544308255183, 1544308258869
topic1, 10003, pub1, 73, 1544308255184, 1544308258917
water_pressure, 10006, pub1, 74, 1544308255187, 1544308258953
topic4, 10001, pub1, 75, 1544308255202, 1544308258960
topic1, 10003, pub1, 76, 1544308255206, 1544308259010
topic4, 10001, pub1, 77, 1544308255214, 1544308259025
topic2, 10004, pub1, 78, 1544308255237, 1544308259130
topic4, 10001, pub1, 80, 1544308255294, 1544308259168
water_pressure, 10006, pub1, 81, 1544308255301, 1544308259206
topic2, 10004, pub1, 87, 1544308255414, 1544308259753
topic4, 10001, pub1, 86, 1544308255405, 1544308259753
topic4, 10001, pub1, 91, 1544308255581, 1544308259753
topic4, 10001, pub1, 92, 1544308255592, 1544308259753
topic1, 10003, pub1, 84, 1544308255365, 1544308259754
topic1, 10003, pub1, 85, 1544308255376, 1544308259754
topic1, 10003, pub1, 88, 1544308255523, 1544308259754
smoke, 10005, pub1, 82, 1544308255331, 1544308259755
topic1, 10003, pub1, 93, 1544308255605, 1544308259798
topic4, 10001, pub1, 95, 1544308257032, 1544308259845
topic3, 10002, pub1, 96, 1544308257040, 1544308259883
topic2, 10004, pub1, 98, 1544308257041, 1544308259963
topic1, 10003, pub1, 99, 1544308257041, 1544308260009
topic1, 10003, pub1, 101, 1544308257048, 1544308260071
topic2, 10004, pub1, 102, 1544308257080, 1544308260114
topic2, 10004, pub1, 103, 1544308257179, 1544308260134
topic1, 10003, pub1, 104, 1544308257187, 1544308260175
topic1, 10003, pub1, 105, 1544308257280, 1544308260228
topic3, 10002, pub1, 106, 1544308257312, 1544308260232
topic1, 10003, pub1, 107, 1544308257312, 1544308260280
topic3, 10002, pub1, 108, 1544308257325, 1544308260292
smoke, 10005, pub1, 109, 1544308257340, 1544308260359
water_pressure, 10006, pub1, 110, 1544308257357, 1544308260379
topic1, 10003, pub1, 111, 1544308257358, 1544308260428
topic3, 10002, pub1, 112, 1544308257369, 1544308260434
topic4, 10001, pub1, 113, 1544308257390, 1544308260451
topic2, 10004, pub1, 115, 1544308257399, 1544308260548
topic3, 10002, pub1, 116, 1544308257434, 1544308260557
topic3, 10002, pub1, 117, 1544308257438, 1544308260602
topic3, 10002, pub1, 118, 1544308257454, 1544308260628
topic2, 10004, pub1, 119, 1544308257460, 1544308260681
water_pressure, 10006, pub1, 121, 1544308257510, 1544308260728
topic1, 10003, pub1, 122, 1544308257515, 1544308260757
smoke, 10005, pub1, 123, 1544308257515, 1544308260812
water_pressure, 10006, pub1, 124, 1544308257566, 1544308260823
topic2, 10004, pub1, 126, 1544308257624, 1544308260887
topic4, 10001, pub1, 127, 1544308257626, 1544308260901
topic3, 10002, pub1, 129, 1544308257644, 1544308260978
topic1, 10003, pub1, 128, 1544308257634, 1544308261107
topic1, 10003, pub1, 131, 1544308257674, 1544308261107
topic3, 10002, pub1, 132, 1544308257736, 1544308261108
water_pressure, 10006, pub1, 133, 1544308257755, 1544308261159
topic4, 10001, pub1, 134, 1544308257756, 1544308261190
water_pressure, 10006, pub1, 136, 1544308257771, 1544308261278
topic2, 10004, pub1, 137, 1544308257771, 1544308261306
smoke, 10005, pub1, 138, 1544308257790, 1544308261325
water_pressure, 10006, pub1, 139, 1544308257794, 1544308261343
smoke, 10005, pub1, 140, 1544308257795, 1544308261380
topic4, 10001, pub1, 141, 1544308257805, 1544308261391
topic4, 10001, pub1, 142, 1544308257821, 1544308261450
topic1, 10003, pub1, 143, 1544308257833, 1544308261487
topic3, 10002, pub1, 144, 1544308257864, 1544308261494
topic4, 10001, pub1, 145, 1544308257864, 1544308261526
topic1, 10003, pub1, 146, 1544308257879, 1544308261559
topic4, 10001, pub1, 147, 1544308257894, 1544308261571
water_pressure, 10006, pub1, 148, 1544308257930, 1544308261601
topic1, 10003, pub1, 149, 1544308257980, 1544308261631
topic1, 10003, pub1, 150, 1544308257984, 1544308261647
topic3, 10002, pub1, 152, 1544308258032, 1544308261713
water_pressure, 10006, pub1, 155, 1544308258070, 1544308261821
topic4, 10001, pub1, 156, 1544308258072, 1544308261834
topic1, 10003, pub1, 159, 1544308258239, 1544308261952
