sub0, topic1, 10005, 1.69660507339, 6, 0.0, 17854, 17854, 61.9021507785
sub0, topic2, 10007, 0.66840042767, 7, 0.0, 17861, 17833, 175.351763584
sub0, topic0, 10002, 10.5245963501, 1, 0.0, 17830, 17830, 5.26012338755
sub0, topic5, 10003, 10.2869407289, 1, 0.0, 17942, 17942, 4.27031546093
sub0, topic6, 10004, 5.09935786437, 3, 0.0, 18242, 18242, 8.00805832694
sub0, topic3, 10001, 13.7890139339, 1, 0.0, 17837, 17837, 2.95150529798
sub0, topic4, 10006, 0.811407654835, 7, 0.0, 18019, 17997, 179.133800078
sub1, topic1, 10002, 6.18436655424, 3, 0.0, 17854, 17854, 10.1148762182
sub1, topic2, 10003, 4.10290152085, 4, 0.0, 17861, 17861, 15.3772465148
sub1, topic0, 10004, 3.51798977967, 4, 0.0, 17830, 17830, 19.3801458216
sub1, topic5, 10006, 1.43886478164, 6, 0.0, 17942, 17942, 64.0153829005
sub1, topic6, 10007, 0.808639646169, 7, 0.0, 18242, 18219, 175.476809924
sub1, topic3, 10005, 1.98633389285, 5, 0.0, 17837, 17837, 28.6189381622
sub1, topic4, 10001, 9.21038065276, 2, 0.0, 18019, 18019, 3.74354847661
sub2, topic1, 10004, 3.00879186478, 5, 0.0, 17854, 17854, 30.9738433964
sub2, topic2, 10007, 0.756533926049, 7, 0.0, 17861, 17833, 173.673526608
sub2, topic0, 10005, 1.78050237683, 6, 0.0, 17830, 17830, 62.1177229389
sub2, topic5, 10002, 3.15988801184, 4, 0.0, 17942, 17942, 18.9925872255
sub2, topic6, 10003, 3.123177868, 5, 0.0, 18242, 18242, 33.6729525271
sub2, topic3, 10001, 3.27262872728, 4, 0.0, 17837, 17837, 15.588664013
sub2, topic4, 10006, 1.05949362078, 6, 0.0, 18019, 18019, 70.4253288196
sub3, topic1, 10005, 3.32184985004, 4, 0.0, 17854, 17854, 13.7593256413
sub3, topic2, 10006, 2.24195255043, 5, 0.0, 17861, 17861, 28.6363585466
sub3, topic0, 10004, 5.22039530079, 3, 0.0, 17830, 17830, 11.7231632081
sub3, topic5, 10001, 19.7285241217, 1, 0.0, 17942, 17942, 3.13264964887
sub3, topic6, 10003, 5.25777871288, 3, 0.0, 18242, 18242, 10.4109198553
sub3, topic3, 10007, 1.30339288714, 6, 0.0, 17837, 17837, 64.4460391321
sub3, topic4, 10002, 6.90428635312, 2, 0.0, 18019, 18019, 6.50640990066
sub4, topic1, 10002, 7.85828119712, 2, 0.0, 17854, 17854, 7.33247451551
sub4, topic2, 10005, 2.01992785344, 5, 0.0, 17861, 17861, 25.7415598231
sub4, topic0, 10003, 4.9716435242, 3, 0.0, 17830, 17830, 10.5863712844
sub4, topic5, 10004, 2.95229067599, 5, 0.0, 17942, 17942, 31.6275220154
sub4, topic6, 10006, 0.610994882661, 7, 0.0, 18242, 18218, 177.802393237
sub4, topic3, 10007, 0.221260807777, 7, 0.0, 17837, 17822, 174.137694984
sub4, topic4, 10001, 9.56422028629, 2, 0.0, 18019, 18019, 4.78444974749
sub5, topic1, 10003, 5.2028685547, 3, 0.0, 17854, 17854, 10.4320600426
sub5, topic2, 10002, 9.60811066725, 2, 0.0, 17861, 17861, 4.49134986843
sub5, topic0, 10005, 3.16742825893, 4, 0.0, 17830, 17830, 15.0197980931
sub5, topic5, 10007, 0.674219944377, 7, 0.0, 17942, 17922, 172.720064725
sub5, topic6, 10004, 3.43333996816, 4, 0.0, 18242, 18242, 19.4876110076
sub5, topic3, 10001, 26.0820245952, 1, 0.0, 17837, 17837, 4.16146212928
sub5, topic4, 10006, 2.22372583223, 5, 0.0, 18019, 18019, 32.0262500694
sub6, topic1, 10006, 1.3175598157, 6, 0.0, 17854, 17854, 67.524812367
sub6, topic2, 10007, 0.346533082234, 7, 0.0, 17861, 17832, 176.738728129
sub6, topic0, 10001, 9.19521237165, 2, 0.0, 17830, 17830, 5.933258553
sub6, topic5, 10002, 8.72361837, 2, 0.0, 17942, 17942, 6.98578753762
sub6, topic6, 10004, 5.41490519097, 3, 0.0, 18242, 18242, 8.78478237035
sub6, topic3, 10003, 8.12293671665, 2, 0.0, 17837, 17837, 6.31311319168
sub6, topic4, 10005, 1.98088874599, 6, 0.0, 18019, 18019, 63.1531161552
sub7, topic1, 10001, 17.3356949375, 1, 0.0, 17854, 17854, 3.68746499384
sub7, topic2, 10005, 3.92073271621, 4, 0.0, 17861, 17861, 13.2238396506
sub7, topic0, 10006, 3.26625151662, 4, 0.0, 17830, 17830, 17.7398205272
sub7, topic5, 10004, 6.8962084271, 2, 0.0, 17942, 17942, 6.80782521458
sub7, topic6, 10002, 8.80650169771, 2, 0.0, 18242, 18242, 5.10470343164
sub7, topic3, 10003, 8.6531303917, 2, 0.0, 17837, 17837, 6.90160901497
sub7, topic4, 10007, 1.3292831378, 6, 0.0, 18019, 18019, 69.3985237805
sub8, topic1, 10007, 0.0579315837668, 7, 0.0, 17854, 17824, 176.26834605
sub8, topic2, 10002, 3.19819446142, 4, 0.0, 17861, 17861, 16.4907899894
sub8, topic0, 10001, 6.07304858153, 3, 0.0, 17830, 17830, 8.76410544027
