sub0, topic1, 10004, 2.66197777436, 4, 0.0, 2891, 2891, 7.46973365617
sub0, topic2, 10006, 2.33318502075, 5, 0.0, 2980, 2980, 20.4684563758
sub0, topic0, 10007, 0.643556206796, 6, 0.0, 2973, 2973, 37.1365623949
sub0, topic5, 10002, 4.46733475734, 3, 0.0, 2985, 2985, 7.44623115578
sub0, topic6, 10003, 3.00429161927, 4, 0.0, 3058, 3058, 12.6167429693
sub0, topic3, 10005, 2.52259228548, 5, 0.0, 3066, 3066, 23.6562296151
sub0, topic4, 10001, 8.15523580077, 1, 0.0, 3088, 3088, 1.93134715026
sub1, topic1, 10005, 2.5934516402, 5, 0.0, 2891, 2891, 18.6724316845
sub1, topic2, 10007, 1.08073322348, 6, 0.0, 2980, 2980, 39.8372483221
sub1, topic0, 10003, 4.26437984827, 3, 0.0, 2973, 2973, 6.17053481332
sub1, topic5, 10002, 5.12577631104, 3, 0.0, 2985, 2985, 10.1634840871
sub1, topic6, 10001, 8.50863567478, 1, 0.0, 3058, 3058, 2.0961412688
sub1, topic3, 10006, 2.49641467926, 5, 0.0, 3066, 3066, 20.7971298108
sub1, topic4, 10004, 2.78528970215, 4, 0.0, 3088, 3088, 14.251619171
sub2, topic1, 10002, 3.38376866202, 4, 0.0, 2891, 2891, 10.1442407471
sub2, topic2, 10004, 1.0655276132, 6, 0.0, 2980, 2980, 42.8728187919
sub2, topic0, 10007, 0.140641273261, 7, 0.0, 2973, 2973, 101.408005382
sub2, topic5, 10006, 0.386022611373, 7, 0.0, 2985, 2985, 108.725293132
sub2, topic6, 10005, 0.977851258385, 6, 0.0, 3058, 3058, 43.8920863309
sub2, topic3, 10001, 4.9638227454, 3, 0.0, 3066, 3066, 4.7116764514
sub2, topic4, 10003, 1.29279062834, 6, 0.0, 3088, 3088, 40.8950777202
sub3, topic1, 10002, 11.8875084817, 1, 0.0, 2891, 2891, 2.29539951574
sub3, topic2, 10003, 8.25745027893, 1, 0.0, 2980, 2980, 3.7567114094
