sub0, topic1, 10003, 11.3301921872, 1, 0.0, 17816, 17816, 23.6974068253
sub0, topic2, 10002, 11.9700654174, 1, 0.0, 17853, 17853, 25.2440486193
sub0, topic0, 10007, 1.59454816247, 6, 0.0, 18024, 17938, 67.9147619579
sub0, topic5, 10006, 2.36855485136, 5, 0.0, 18084, 18047, 39.2400953067
sub0, topic6, 10004, 6.4512200135, 2, 0.0, 18064, 18062, 18.5420219245
sub0, topic3, 10005, 4.06879444541, 4, 0.0, 17877, 17850, 25.3589915966
sub0, topic4, 10001, 14.1465652026, 1, 0.0, 17963, 17963, 21.404999165
sub1, topic1, 10005, 1.10152925533, 6, 0.0, 17816, 17742, 66.7497463646
sub1, topic2, 10003, 3.58355692848, 4, 0.0, 17853, 17817, 32.6060504013
sub1, topic0, 10002, 4.97543928474, 3, 0.0, 18024, 17990, 22.5612562535
sub1, topic5, 10006, 0.907259166181, 6, 0.0, 18084, 18013, 68.7897074335
sub1, topic6, 10007, 0.340851281788, 7, 0.0, 18064, 17744, 168.372125789
sub1, topic3, 10004, 1.78109994093, 5, 0.0, 17877, 17841, 46.2202791323
sub1, topic4, 10001, 6.87036251679, 2, 0.0, 17963, 17961, 21.93341128
sub2, topic1, 10005, 0.919941078783, 6, 0.0, 17816, 17739, 66.9529849484
sub2, topic2, 10006, 0.739880663689, 6, 0.0, 17853, 17757, 77.3106380582
sub2, topic0, 10004, 1.98135378193, 5, 0.0, 18024, 17972, 34.0477965724
sub2, topic5, 10003, 2.08635139205, 5, 0.0, 18084, 18047, 37.5568238488
sub2, topic6, 10001, 7.67056724097, 2, 0.0, 18064, 18061, 20.75964786
sub2, topic3, 10002, 3.72805682698, 4, 0.0, 17877, 17850, 28.5528851541
sub2, topic4, 10007, 0.560067862385, 7, 0.0, 17963, 17647, 172.485974953
sub3, topic1, 10001, 7.7220942381, 2, 0.0, 17816, 17815, 22.469828796
sub3, topic2, 10006, 0.869821282614, 6, 0.0, 17853, 17757, 70.4195528524
sub3, topic0, 10007, 0.69976375687, 7, 0.0, 18024, 17702, 171.93791662
sub3, topic5, 10003, 3.4975589227, 4, 0.0, 18084, 18056, 25.7197607444
sub3, topic6, 10002, 4.01059673172, 4, 0.0, 18064, 18024, 27.7533288948
sub3, topic3, 10004, 2.54878833876, 5, 0.0, 17877, 17841, 42.9513480186
sub3, topic4, 10005, 2.35578794387, 5, 0.0, 17963, 17908, 33.9497989725
sub4, topic1, 10001, 11.5268217237, 1, 0.0, 17816, 17816, 21.3715761114
sub4, topic2, 10003, 7.16788301679, 2, 0.0, 17853, 17853, 25.2875147034
sub4, topic0, 10006, 1.5562635534, 6, 0.0, 18024, 17940, 70.2301003344
sub4, topic5, 10004, 4.89816484551, 3, 0.0, 18084, 18065, 20.4644339884
sub4, topic6, 10005, 1.82341192885, 5, 0.0, 18064, 18011, 35.8920659597
sub4, topic3, 10002, 8.65256614075, 2, 0.0, 17877, 17877, 26.3972702355
sub4, topic4, 10007, 1.52993797656, 6, 0.0, 17963, 17871, 68.3784902915
sub5, topic1, 10001, 11.2308944723, 1, 0.0, 17816, 17816, 21.9640211046
sub5, topic2, 10002, 5.4422165337, 3, 0.0, 17853, 17825, 25.7982608696
sub5, topic0, 10004, 1.53124794584, 6, 0.0, 18024, 17940, 74.7710144928
sub5, topic5, 10003, 2.59533601655, 5, 0.0, 18084, 18047, 41.8503906466
sub5, topic6, 10005, 1.37696274859, 6, 0.0, 18064, 17962, 68.8246854471
sub5, topic3, 10006, 0.788127511473, 6, 0.0, 17877, 17808, 72.7749326146
sub5, topic4, 10007, 0.272823826133, 7, 0.0, 17963, 17648, 166.757706256
sub6, topic1, 10002, 15.5374427202, 1, 0.0, 17816, 17816, 20.4613268972
sub6, topic2, 10005, 2.34971035777, 5, 0.0, 17853, 17809, 39.3632994553
sub6, topic0, 10007, 0.122006126671, 7, 0.0, 18024, 17700, 172.261129944
sub6, topic5, 10003, 14.2067611765, 1, 0.0, 18084, 18084, 20.3859212564
sub6, topic6, 10004, 3.86793305436, 4, 0.0, 18064, 18024, 23.6747669774
sub6, topic3, 10001, 15.8752930016, 1, 0.0, 17877, 17877, 23.0827879398
sub6, topic4, 10006, 2.09064732798, 5, 0.0, 17963, 17907, 41.2593399229
sub7, topic1, 10005, 7.57408419402, 2, 0.0, 17816, 17815, 18.3135559921
sub7, topic2, 10004, 7.89696486602, 2, 0.0, 17853, 17852, 23.0030248712
sub7, topic0, 10003, 11.9731024142, 1, 0.0, 18024, 18024, 18.8914225477
sub7, topic5, 10007, 0.797397525791, 6, 0.0, 18084, 18010, 74.0294836202
sub7, topic6, 10002, 13.0080923702, 1, 0.0, 18064, 18064, 21.7180580159
sub7, topic3, 10001, 15.4996259358, 1, 0.0, 17877, 17877, 23.0687475527
sub7, topic4, 10006, 2.55256821586, 5, 0.0, 17963, 17908, 34.7847330802
sub8, topic1, 10002, 6.64681624818, 2, 0.0, 17816, 17815, 25.0674150996
sub8, topic2, 10005, 3.45855102571, 4, 0.0, 17853, 17817, 25.1463209294
sub8, topic0, 10003, 6.49367868208, 2, 0.0, 18024, 18022, 22.9126623016
sub8, topic5, 10007, 1.48416449772, 6, 0.0, 18084, 18011, 69.6800843929
sub8, topic6, 10001, 10.8175531048, 1, 0.0, 18064, 18064, 20.7052147919
